date,dash
2018-06-07 15:13:59, 0.04088987416242024
2018-06-07 16:13:52, 0.040757428085074966
2018-06-07 17:13:54, 0.04087917411448818
2018-06-07 18:13:54, 0.04096770633925779
2018-06-07 19:13:47, 0.0409596141920894
2018-06-07 20:13:44, 0.04090345954307109
2018-06-07 21:13:53, 0.04088165007413286
2018-06-07 22:13:57, 0.04114796498625142
2018-06-07 23:13:57, 0.041067339649594144
2018-06-08 00:13:53, 0.041292013719873094
2018-06-08 00:50:48, 0.04132343409851247
2018-06-08 01:50:38, 0.04125282018676165
2018-06-08 01:55:27, 0.04125523394229714
2018-06-08 02:51:11, 0.040972631929661205
2018-06-08 03:51:15, 0.04094283157951779
2018-06-08 04:19:39, 0.04096514642967695
2018-06-08 05:18:46, 0.041005187639874326
2018-06-08 06:07:20, 0.040979176197967725
2018-06-08 07:06:07, 0.040711291461858284
2018-06-08 08:06:03, 0.04039087235688145
2018-06-08 09:06:06, 0.04026575391971742
2018-06-08 10:06:07, 0.04021513148145384
2018-06-08 11:05:59, 0.040172177244858484
2018-06-08 12:06:06, 0.040429909056197914
2018-06-08 13:06:04, 0.040478145058973285
2018-06-08 14:06:00, 0.04066762252840382
2018-06-08 15:06:03, 0.040909167875860845
2018-06-08 16:06:08, 0.040958571781655476
2018-06-08 17:06:04, 0.04096934225379716
2018-06-08 18:06:03, 0.04102362609771727
2018-06-08 19:06:05, 0.04087835764456754
2018-06-08 20:06:05, 0.04092168999247524
2018-06-08 21:06:10, 0.04090228440276535
2018-06-08 22:06:05, 0.04085635030799466
2018-06-08 23:08:04, 0.04055876119604447
2018-06-09 00:06:25, 0.040499908787953315
2018-06-09 02:26:45, 0.04064874236080673
2018-06-09 03:07:58, 0.0405671508963771
2018-06-09 04:06:30, 0.04058837494834482
2018-06-09 05:06:40, 0.03926242486965271
2018-06-09 06:08:29, 0.03980335386923773
2018-06-09 07:06:25, 0.03956554187088975
2018-06-09 08:08:08, 0.03965754750774755
2018-06-09 09:07:46, 0.03980609625150125
2018-06-09 10:06:30, 0.03964895663261706
2018-06-09 11:06:46, 0.039437796801349186
2018-06-09 11:42:12, 0.039555919005270265
2018-06-09 12:41:03, 0.039622198269414
2018-06-09 13:41:03, 0.03978365177330201
2018-06-09 14:41:04, 0.03976684963298432
2018-06-09 15:41:02, 0.03973278478802691
2018-06-09 16:41:05, 0.039813505975676886
2018-06-09 17:41:03, 0.039714064765764216
2018-06-09 18:41:03, 0.039685351800725854
2018-06-09 19:41:03, 0.03971400800413281
2018-06-09 20:41:02, 0.039847835592947564
2018-06-09 21:41:01, 0.03986727722293061
2018-06-09 22:41:04, 0.03945437352322971
2018-06-09 23:41:00, 0.039336114191620385
2018-06-10 00:41:01, 0.039251110907499956
2018-06-10 01:41:01, 0.039313227337988865
2018-06-10 02:41:00, 0.03970638735773751
2018-06-10 03:40:59, 0.03973963281642604
2018-06-10 04:41:01, 0.0393116946551106
2018-06-10 05:41:03, 0.03937080387560976
2018-06-10 06:41:02, 0.03953693957268854
2018-06-10 07:41:03, 0.03969999933389679
2018-06-10 08:41:04, 0.04011175702170801
2018-06-10 09:41:01, 0.04020460490377806
2018-06-10 10:41:04, 0.04012713595421799
2018-06-10 11:41:04, 0.040371205016421254
2018-06-10 12:41:03, 0.04043191888714143
2018-06-10 13:41:01, 0.04032727556307258
2018-06-10 14:41:02, 0.040038068745561824
2018-06-10 15:41:03, 0.04087204247073187
2018-06-10 16:41:04, 0.04087628845021598
2018-06-10 17:41:03, 0.040341972594830126
2018-06-10 18:41:01, 0.04021157074724691
2018-06-10 19:41:02, 0.04017547601499322
2018-06-10 20:41:00, 0.040153060643169015
2018-06-10 21:41:04, 0.04090020476104712
2018-06-10 22:35:38, 0.04035479438746236
2018-06-10 23:35:25, 0.04055554112197267
2018-06-11 00:35:24, 0.040550125123355485
2018-06-11 01:35:24, 0.040488020911136915
2018-06-11 02:35:26, 0.040467534844883524
2018-06-11 03:35:26, 0.040552688577431925
2018-06-11 04:35:25, 0.04079963812549414
2018-06-11 05:19:44, 0.04035994025375912
2018-06-11 06:19:38, 0.04017379964925711
2018-06-11 07:17:33, 0.040124001232515936
2018-06-11 07:21:22, 0.040102375773039226
2018-06-11 08:17:26, 0.04008720249704447
