date,dash
2018-08-02 20:03:21, 0.027813755601387196
2018-08-02 21:03:22, 0.0279559203855502
2018-08-02 22:03:22, 0.02779202791923452
2018-08-02 23:03:22, 0.027865629430659348
2018-08-03 00:03:21, 0.02768534986003932
2018-08-03 01:03:22, 0.027772624808830526
2018-08-03 02:03:23, 0.0278366736269059
2018-08-03 03:03:22, 0.027885044099252895
2018-08-03 04:03:22, 0.02791892184514911
2018-08-03 05:03:21, 0.028008595405155667
2018-08-03 06:03:23, 0.028175485812980305
2018-08-03 07:03:22, 0.02831098987625662
2018-08-03 08:03:21, 0.02825936624775568
2018-08-03 09:03:22, 0.028120259656539227
2018-08-03 10:03:23, 0.028025492812251987
2018-08-03 11:03:21, 0.02802483592737536
2018-08-03 12:03:22, 0.02801589304434974
2018-08-03 13:03:23, 0.02804310980334694
2018-08-03 14:03:23, 0.027875723750589165
2018-08-03 15:03:22, 0.027942325178048975
2018-08-03 16:03:21, 0.02790084033467268
2018-08-03 17:03:24, 0.028106179125387303
2018-08-03 18:03:23, 0.02843500786832182
2018-08-03 19:03:22, 0.028602939115255542
2018-08-03 20:03:21, 0.028469078242549788
2018-08-03 21:03:24, 0.0284347559587762
2018-08-03 22:03:21, 0.028484779552648977
2018-08-03 23:03:21, 0.02864628267614872
2018-08-04 00:03:22, 0.028557947321930774
2018-08-04 01:03:21, 0.0285321287670817
2018-08-04 02:03:22, 0.028515142833638478
2018-08-04 03:03:21, 0.028476202270708944
2018-08-04 04:03:20, 0.028432347878155396
2018-08-04 05:03:22, 0.028284000288084865
2018-08-04 06:03:21, 0.02842356107202122
2018-08-04 07:03:23, 0.028466304477843315
2018-08-04 08:03:23, 0.028276014609757184
2018-08-04 09:03:22, 0.028338972449757496
2018-08-04 10:03:25, 0.028685161295162926
2018-08-04 11:03:22, 0.028664297818742284
2018-08-04 12:03:21, 0.028552813073481724
2018-08-04 13:03:22, 0.028755092039447778
2018-08-04 14:03:23, 0.02912790822255589
2018-08-04 15:03:23, 0.029011191594044555
2018-08-04 16:03:22, 0.02905543949787139
2018-08-04 17:03:21, 0.02906786246579244
2018-08-04 18:03:23, 0.028975913958594064
2018-08-04 19:03:22, 0.02892650007945109
2018-08-04 20:03:24, 0.028984367857558903
2018-08-04 21:03:22, 0.02893679429067482
2018-08-04 22:03:23, 0.02909110651677594
2018-08-04 23:03:21, 0.0290781217496141
2018-08-05 00:03:22, 0.028881359903139652
2018-08-05 00:26:25, 0.028899598300619465
2018-08-05 00:35:07, 0.02891095255635181
2018-08-05 01:35:07, 0.029233849794250328
2018-08-05 02:35:07, 0.02908570658888629
2018-08-05 03:35:01, 0.029196800068808405
2018-08-05 04:35:04, 0.029291287073098044
2018-08-05 05:35:03, 0.029560248628653092
2018-08-05 06:35:02, 0.029374812294452764
2018-08-05 07:35:06, 0.029358065994320424
2018-08-05 08:35:08, 0.02947102660937118
2018-08-05 09:35:06, 0.02951432660554895
2018-08-05 10:35:03, 0.029477239282848084
2018-08-05 11:35:03, 0.02959793620451504
2018-08-05 12:35:00, 0.029514348407780902
2018-08-05 13:35:03, 0.029548356145756093
2018-08-05 14:35:05, 0.029330022653512384
2018-08-05 15:35:05, 0.02935835275667057
2018-08-05 16:35:10, 0.02920950938107794
2018-08-05 17:35:03, 0.02941562335569107
2018-08-05 18:35:02, 0.02937129002698126
2018-08-05 19:35:00, 0.02937220746961878
2018-08-05 20:35:05, 0.029288966267723617
2018-08-05 21:35:01, 0.029486825179746965
2018-08-05 22:35:03, 0.02936181719916969
2018-08-05 23:35:01, 0.029427721026118007
2018-08-06 00:35:07, 0.02974196107769031
2018-08-06 01:35:01, 0.02973972154924811
2018-08-06 02:35:02, 0.02966916595351061
2018-08-06 03:35:09, 0.029578811912050966
2018-08-06 04:29:32, 0.029613169291415695
2018-08-06 05:29:29, 0.02960213906548946
2018-08-06 06:29:28, 0.029284313999053065
2018-08-06 06:35:07, 0.02934101142705082
2018-08-06 07:35:08, 0.029328607483760417
2018-08-06 08:35:05, 0.029388086105122616
2018-08-06 09:35:11, 0.02926600888490534
2018-08-06 10:35:06, 0.029249887418463207
2018-08-06 11:35:08, 0.029301625506353922
2018-08-06 12:35:06, 0.029438265359107162
2018-08-06 13:01:24, 0.029435478100213908
2018-08-06 14:01:24, 0.02930046993295062
2018-08-06 15:01:27, 0.029280141909096984
2018-08-06 16:01:24, 0.029297657910653356
2018-08-06 17:01:25, 0.02898828545963161
2018-08-06 18:01:25, 0.029081156717359738
2018-08-06 19:01:25, 0.029189432703135027
2018-08-06 19:05:59, 0.029058525142194865
