date,ethereum
2018-08-05 18:29:26, 0.05843944290191985
2018-08-05 18:34:31, 0.058455696237001635
2018-08-05 18:39:30, 0.05846098323515609
2018-08-05 18:44:32, 0.05846681853105651
2018-08-05 18:49:28, 0.05843824588447803
2018-08-05 18:54:32, 0.05843707147190511
2018-08-05 18:59:31, 0.058408781554897204
2018-08-05 19:04:29, 0.05841142205443378
2018-08-05 19:09:23, 0.05839226917014521
2018-08-05 19:14:39, 0.05839604166712908
2018-08-05 19:19:25, 0.05853081053859764
2018-08-05 19:24:34, 0.05854502544748719
2018-08-05 19:29:31, 0.05851383575256008
2018-08-05 19:34:35, 0.058506153335997395
2018-08-05 19:39:28, 0.0584994294573584
2018-08-05 19:44:38, 0.05838901070287047
2018-08-05 19:49:24, 0.05838226951280064
2018-08-05 19:54:38, 0.05837373616635451
2018-08-05 19:59:29, 0.05836049118793619
2018-08-05 20:04:29, 0.05831783622049714
2018-08-05 20:09:24, 0.05831295348798626
2018-08-05 20:14:39, 0.05830391188137782
2018-08-05 20:19:28, 0.05834022269218006
2018-08-05 20:24:32, 0.058335805515044525
2018-08-05 20:29:26, 0.05833245656135636
2018-08-05 20:34:40, 0.05817400938051553
2018-08-05 20:39:24, 0.05816629134976736
2018-08-05 20:44:39, 0.05816434552889206
2018-08-05 20:49:25, 0.0581568567118594
2018-08-05 20:54:31, 0.058203325599522654
2018-08-05 20:59:26, 0.058203694560299564
2018-08-05 21:04:35, 0.05821416406481852
2018-08-05 21:09:28, 0.058278829408450035
2018-08-05 21:14:33, 0.058277834336454705
2018-08-05 21:19:27, 0.05828220633551199
2018-08-05 21:24:28, 0.058283286213100444
2018-08-05 21:29:21, 0.05813649501553347
2018-08-05 21:34:34, 0.05813031118708634
2018-08-05 21:39:21, 0.058114141645049223
2018-08-05 21:44:35, 0.058099988610002665
2018-08-05 21:49:24, 0.058095426211009035
2018-08-05 21:54:33, 0.058090240958629295
2018-08-05 21:59:28, 0.05812865879001155
2018-08-05 22:04:33, 0.058133051466685445
